k,question,predicted_answer,reference_answer,LLMJudge_score,BERT_prec,BERT_rec,BERT_f1
6,¿Qué implica saber de política en el contexto de esta Licenciatura?,"Saber de política en el contexto de la Licenciatura en Ciencia Política y Gobierno de la Universidad de San Andrés implica desarrollar habilidades clave que te permitan:

1. **Pensamiento crítico y estratégico**: Aprenderás a analizar y abordar situaciones complejas, considerando una variedad de actores e intereses en juego, así como a proponer soluciones creativas y cooperativas.

2. **Entendimiento de la política como herramienta de transformación**: La política se estudia como un medio para generar cambios sociales positivos. Los graduados son capaces de diseñar, implementar y evaluar políticas públicas que impacten en diferentes niveles, desde lo local hasta lo global.

3. **Interdisciplinariedad**: Se abordan las interconexiones entre política, economía, historia y relaciones internacionales, lo que permite obtener una comprensión más amplia de los fenómenos políticos.

4. **Desarrollo profesional**: Los egresados pueden desempeñarse en organismos de gobierno, organizaciones de la sociedad civil, empresas, ONGs y en la docencia, entre otros ámbitos. Esto incluye roles como asesores políticos, creadores de políticas públicas, investigadores y consultores en el sector privado.

5. **Compromiso social**: Se busca fomentar un fuerte compromiso con la generación de políticas que mejoren la calidad de vida de la población, entendiendo las realidades y sistemas políticos en profundidad.

Esta formación te prepara para influir positivamente en la sociedad y contribuir a la resolución de problemas públicos de manera efectiva.","Saber de política implica ir más allá de la política, siendo fundamental **saber cómo funciona la economía y la sociedad**, el país y el mundo, por lo que la política dialoga con disciplinas como la Economía, la Historia y las Relaciones Internacionales .",1.0,0.6303486227989197,0.7438219785690308,0.6824002265930176
6,¿Qué materias de fundamentos se cursan en el primer año de la Licenciatura en Ciencia Política y Gobierno?,"En el primer año de la Licenciatura en Ciencia Política y Gobierno, se cursan las siguientes materias de fundamentos:

### 1° Semestre
- Política (*F)
- Escritura y Oratoria
- Electiva de Historia
- Economía I

### 2° Semestre
- Derechos Fundamentales
- Ciencias
- Fundamentos Matemáticos I
- Electiva de Literatura

Estas materias están diseñadas para ofrecer una formación integral y flexible, preparando a los estudiantes para abordar diversas problemáticas políticas.","En el primer año se cursan **Política**, **Escritura y Oratoria**, **Electiva Historia**, **Economía I**, **Derechos Fundamentales**, **Ciencias**, **Fundamentos Matemáticos I** y **Electiva Literatura** [58, 59].",1.0,0.7281044125556946,0.740372896194458,0.7341874241828918
6,¿En qué ámbitos pueden desempeñarse los graduados de Ciencia Política y Gobierno para resolver problemas públicos?,"Los graduados de la Licenciatura en Ciencia Política y Gobierno de la Universidad de San Andrés pueden desempeñarse en una variedad de ámbitos para abordar problemas públicos, incluyendo:

1. **Organismos de Gobierno**: Pueden trabajar en la administración pública, diseñando e implementando políticas públicas.

2. **Sociedad Civil**: Los graduados pueden formar parte de organizaciones no gubernamentales, donde se dedican a promover cambios sociales y políticas de desarrollo.

3. **Consultorías**: En el sector privado, pueden dedicar su labor a la consultoría, analizando y proponiendo soluciones a problemas en áreas económicas y políticas.

4. **Investigación y Docencia**: También es posible que se desempeñen en el ámbito académico, ya sea como investigadores o docentes en instituciones educativas.

5. **Organizaciones Internacionales**: Tienen la oportunidad de trabajar en organismos multilaterales, abordando temas transnacionales como políticas económicas, sociales y ambientales.

6. **Comunicación y Relaciones Institucionales**: Pueden involucrarse en áreas de comunicación y estrategia dentro de empresas y organizaciones.

7. **Periodismo**: Algunos graduados optan por el periodismo, analizando y reportando sobre temas políticos y sociales.

En todos estos ámbitos, los graduados utilizan sus habilidades analíticas, estratégicas y críticas para contribuir a la resolución de problemas complejos en la esfera pública.","Los graduados pueden desempeñarse en **organismos de gobierno**, de la **sociedad civil** y **organizaciones multilaterales** que se ocupan de temáticas políticas, económicas, sociales, educativas, sanitarias y ambientales .",1.0,0.6702132225036621,0.8001686930656433,0.7294480204582214
6,¿Qué habilidades desarrolla la Licenciatura en Ciencia Política y Gobierno en sus estudiantes?,"La Licenciatura en Ciencia Política y Gobierno en la Universidad de San Andrés (UdeSA) permite a los estudiantes desarrollar las siguientes habilidades:

1. **Pensamiento Estratégico y Crítico**: Fomenta un enfoque analítico para abordar situaciones complejas.
   
2. **Capacidades Analíticas**: Entrenamiento para la comprensión y resolución de problemas políticos, considerando la multiplicidad de actores e intereses en competencia.

3. **Soluciones Creativas y Cooperativas**: Aprendizaje en la generación de propuestas innovadoras para la resolución de problemas públicos.

4. **Diseño y Evaluación de Políticas Públicas**: Formación para formular, implementar y evaluar políticas con impacto social.

5. **Interdisciplinariedad**: Integración de conocimientos de diversas disciplinas como economía, historia y relaciones internacionales.

6. **Compromiso Público**: Desarrollo de una conciencia social y habilidades para generar cambios positivos en la sociedad.

Estas habilidades preparan a los graduados para desempeñarse en diversas áreas, incluyendo organismos de gobierno, organizaciones de la sociedad civil, instituciones académicas y el sector privado.","Desarrolla habilidades de **pensamiento estratégico, crítico e interdisciplinario**, entrenando capacidades analíticas para abordar situaciones complejas y encontrar **soluciones creativas y cooperativas** para problemas políticos .",1.0,0.6711156964302063,0.7717440128326416,0.7179208397865295
6,¿Cuál es el enfoque de aprendizaje propuesto por la Licenciatura en Diseño?,"La Licenciatura en Diseño de la Universidad de San Andrés propone un enfoque de aprendizaje basado en hacer y experimentar, en contacto con diversas disciplinas como la tecnología, las humanidades y los negocios. Este enfoque busca abordar desafíos y problemáticas del mundo real, promoviendo la creación de productos, servicios y experiencias que impacten positivamente en las personas y el ambiente.

Se caracteriza por:

- **Métodos de Aprendizaje Activo**: Se prioriza el aprendizaje mediante la experimentación directa y la resolución de problemas.
- **Interdisciplinariedad**: Los estudiantes interactúan con distintas áreas del conocimiento, lo que les permite desarrollar un enfoque amplio y contextualizado.
- **Trabajo Colaborativo**: Se fomenta el trabajo en equipo y el coworking para la ideación y solución de problemas.
- **Conciencia de Sostenibilidad**: Se aborda la sostenibilidad desde los ejes de ambiente, negocio y sociedad, para pensar en futuros deseables.
  
Este enfoque está diseñado para formar profesionales creativos, críticos y comprometidos con la transformación social y ambiental.","La Licenciatura en Diseño propone un **aprendizaje basado en hacer y experimentar**, en contacto con otras disciplinas como la tecnología, las humanidades y los negocios, abordando desafíos y problemáticas del mundo real .",1.0,0.7027990818023682,0.8686152100563049,0.7769586443901062
6,¿Cuál es la modalidad de trabajo esencial en los espacios dedicados para la carrera de Diseño en UdeSA?,"La modalidad de trabajo esencial en los espacios dedicados para la carrera de Diseño en UdeSA es ""Hands On"" (manos a la obra) y se basa en el trabajo colaborativo. Esto implica un aprendizaje activo donde las ideas se concretan y la materia se transforma, fomentando la ideación y problematización de la disciplina tanto dentro como fuera del aula. Además, se cuenta con laboratorios de última generación que permiten experimentar con diversos materiales y herramientas, favoreciendo un enfoque práctico y creativo.",La modalidad **Hands On (manos a la obra)** y de **trabajo colaborativo** es considerada la esencia de la carrera de Diseño en sus espacios dedicados .,1.0,0.6879108548164368,0.7806931138038635,0.7313711047172546
6,¿Qué tipos de laboratorios de última generación tiene la Licenciatura en Diseño?,"La Licenciatura en Diseño de la Universidad de San Andrés cuenta con **laboratorios de última generación** que permiten a los estudiantes experimentar con diversos materiales y herramientas. Estos laboratorios facilitan el trabajo en entornos reales y virtuales, lo que incluye la utilización de herramientas del mundo digital y la exploración de imágenes fijas y en movimiento. Además, se fomenta una metodología de aprendizaje ""Hands On"" (manos a la obra), lo que propicia la colaboración y la ideación en el proceso de diseño. 

Si necesitas más información, no dudes en preguntar.","Cuenta con laboratorios donde es posible **experimentar, en todas las escalas, con diversos materiales, con herramientas del mundo digital y con imágenes fijas y en movimiento, en entornos reales y virtuales** .",1.0,0.7117122411727905,0.8329076766967773,0.767555296421051
6,¿Qué ejes temáticos generales pueden elegir los estudiantes en las materias optativas de la Licenciatura en Diseño?,"Los estudiantes de la Licenciatura en Diseño pueden elegir materias optativas basadas en los siguientes ejes temáticos generales:

1. **Negocios disruptivos**
2. **Tecnologías emergentes**
3. **Transformaciones culturales**
4. **Ciencias aplicadas**

Las materias optativas deben ser seleccionadas en consulta con la dirección de la carrera.","Los ejes temáticos generales son **Negocios disruptivos**, **Tecnologías emergentes**, **Transformaciones culturales** y **Ciencias Aplicadas** [64, 65].",1.0,0.7604736089706421,0.831700325012207,0.7944937944412231
6,¿Qué tipo de impacto buscan generar los graduados de Diseño?,"Los graduados de Diseño de la Universidad de San Andrés buscan generar un impacto positivo en su entorno a través del desarrollo de productos, servicios y experiencias centradas en las personas y el medio ambiente. Se enfocan en anticipar deseos y conductas emergentes, diseñando soluciones que tengan un efecto transformador y sostenible. 

Además, se preparan para ser agentes de cambio en diversas áreas, incluyendo la industria cultural, audiovisual y digital, abordando problemáticas reales con una visión creativa y transformadora. Su formación les permite liderar proyectos de innovación, desarrollar nuevos modelos de negocio y trabajar en la intersección de diferentes disciplinas, priorizando siempre una huella positiva sobre el ambiente.","Los graduados buscan **impactar positivamente en el ambiente** y en el marco de un negocio rentable, priorizando una **huella positiva sobre el ambiente** .",1.0,0.7031222581863403,0.7745839953422546,0.7371252179145813
6,¿Qué diferencia hay entre la Licenciatura en Economía y la Licenciatura en Economía Empresarial?,"La principal diferencia entre la **Licenciatura en Economía** y la **Licenciatura en Economía Empresarial** en la Universidad de San Andrés (UdeSA) radica en su enfoque y aplicación:

1. **Licenciatura en Economía**:
   - **Enfoque**: Analiza temas como la inflación, crisis financieras, y desigualdades sociales, buscando comprender y proponer políticas económicas para abordar estas problemáticas.
   - **Objetivo**: Formación teórica sólida en micro y macroeconomía, métodos cuantitativos y análisis económico.
   - **Oportunidades profesionales**: Se orienta a formar analistas económicos, emprendedores innovadores, y académicos en economía.

2. **Licenciatura en Economía Empresarial**:
   - **Enfoque**: Integra teoría económica con un enfoque práctico orientado a los negocios, preparando a los estudiantes para resolver desafíos en organizaciones y empresas.
   - **Objetivo**: Proporcionar herramientas prácticas y analíticas para la toma de decisiones estratégicas en contextos organizacionales.
   - **Oportunidades profesionales**: Se focaliza en roles como analistas en finanzas y mercados, consultores de estrategia empresarial y gestores de proyectos.

Ambas carreras comparten un tronco común en formación teórica, pero la Economía Empresarial está más orientada a la aplicación práctica en entornos empresariales y organizacionales.","La Licenciatura en Economía Empresarial integra los contenidos teóricos de la Licenciatura en Economía, pero su componente práctico está **orientado a la aplicación en el ámbito de los negocios y organizaciones** .",1.0,0.6518802642822266,0.7877398133277893,0.7133994102478027
6,¿Qué habilidades se desarrollan en el ciclo de Finanzas de la carrera de Economía Empresarial?,"En el ciclo de Finanzas de la carrera de Economía Empresarial en la Universidad de San Andrés, se desarrollan diversas habilidades clave que permiten a los estudiantes optimizar recursos y tomar decisiones estratégicas en un entorno dinámico. Algunas de las habilidades incluyen:

1. **Finanzas Corporativas**: Capacidad para gestionar y evaluar la situación financiera de las empresas.
2. **Análisis de Mercados**: Habilidad para estudiar y entender las tendencias del mercado y su impacto en las decisiones empresariales.
3. **Evaluación de Proyectos**: Competencia para analizar la viabilidad y rentabilidad de distintos proyectos empresariales.
4. **Toma de Decisiones Estratégicas**: Aptitud para tomar decisiones informadas en relación con la financiación y inversión.
5. **Planificación Financiera**: Capacidad para diseñar planes financieros que alineen los recursos con los objetivos empresariales.

Este enfoque integral proporciona a los graduados las herramientas necesarias para desarrollarse en roles como analistas financieros, consultores en estrategia empresarial y gestores de proyectos.","Se desarrollan habilidades en **finanzas corporativas, análisis de mercados y evaluación de proyectos**, esenciales para optimizar recursos y liderar decisiones estratégicas .",1.0,0.676376461982727,0.7838066220283508,0.726139485836029
6,¿Qué materias forman parte del ciclo de Economía en el plan de estudios de Economía Empresarial?,"La Licenciatura en Economía Empresarial de la Universidad de San Andrés integra un tronco común con la Licenciatura en Economía, lo que incluye una sólida formación teórica en micro y macroeconomía, métodos cuantitativos y análisis económico. Además, se enfoca en:

1. **Finanzas aplicadas a empresas**: Habilidades en finanzas corporativas, análisis de mercados y evaluación de proyectos.
2. **Economía práctica para negocios**: Aplicación de conocimientos económicos en organizaciones, diseño de estrategias y evaluación de políticas.

Si necesitas una lista específica de materias o asignaturas, puede que necesite buscar más detalladamente esa información. ¿Te gustaría que haga eso?","Forman parte las materias **Microeconomía I**, **Macroeconomía I**, **Microeconomía II** y **Organización Industrial** .",0.0,0.6071332693099976,0.7195955514907837,0.6585978865623474
6,¿En qué roles profesionales se pueden desempeñar los graduados de Economía Empresarial?,"Los graduados de la Licenciatura en Economía Empresarial de la Universidad de San Andrés pueden desempeñarse en diversos roles profesionales, entre ellos:

- Especialista en planificación estratégica y gestión organizacional.
- Analista económico-financiero en empresas, gobiernos y organismos internacionales.
- Consultor en diseño e implementación de estrategias de negocios.
- Gestor de proyectos e inversiones en sectores públicos y privados.
- Profesional en análisis de mercados, evaluación de políticas económicas y optimización de recursos.
- Investigador en economía aplicada y desarrollo de modelos predictivos.

Estos roles permiten a los graduados aplicar su sólido conocimiento en economía, negocios y finanzas para enfrentar desafíos organizacionales en un entorno dinámico.","Pueden desempeñarse como **especialistas en planificación estratégica y gestión organizacional**, **analistas económico-financieros**, **consultores en diseño e implementación de estrategias de negocios**, **gestores de proyectos e inversiones**, y **profesionales en análisis de mercados** .",1.0,0.7575596570968628,0.8059267401695251,0.7809951305389404
6,¿Qué busca un estudiante ideal para la Licenciatura en Economía Empresarial?,"Un estudiante ideal para la Licenciatura en Economía Empresarial de la Universidad de San Andrés se caracteriza por:

1. **Orientación analítica y estratégica**: Debe tener un enfoque marcado en el análisis de datos y la formulación de estrategias para resolver desafíos organizacionales.

2. **Interés en la economía aplicada**: Buscan aplicar conceptos económicos para enfrentar problemas en negocios y organizaciones, tanto a nivel nacional como internacional.

3. **Deseo de adquirir herramientas prácticas y teóricas**: Quieren un programa que combine rigor económico con enfoques prácticos en negocios y finanzas, que les permita tomar decisiones informadas.

4. **Aspiration a roles profesionales diversos**: Se preparan para desempeñarse en roles como analistas económicos, consultores en estrategias empresariales, gestores de recursos, e innovadores en el ámbito empresarial.

5. **Capacidad para liderar y gestionar**: Busca desarrollar habilidades en planificación estratégica y gestión organizacional, además de ser capaces de evaluar políticas organizativas y innovar en prácticas empresariales.

En resumen, el estudiante ideal muestra un fuerte interés en la economía y su aplicación en el mundo empresarial, con una mentalidad crítica y una capacidad de adaptación a un entorno dinámico.","Un estudiante ideal busca un programa que **integre la rigurosidad económica con herramientas prácticas y analíticas de los negocios y las finanzas**, para enfrentar desafíos organizacionales en ámbitos nacionales e internacionales .",1.0,0.672200083732605,0.7932947278022766,0.7277442812919617
6,¿Qué tipo de modelo de enseñanza propone la Licenciatura en Ciencias de la Educación?,"La Licenciatura en Ciencias de la Educación de la Universidad de San Andrés propone un modelo de enseñanza innovador y propositivo. Este modelo se basa en:

- **Trabajos por proyectos**
- **Uso de la tecnología**
- **Actividades de investigación-acción**
- **Resolución de problemas**
- **Espacios de comunicación y colaboración**
- **Tutorías**
- **Talleres de lectura y estudio**

Este enfoque busca fomentar no solo el aprendizaje teórico, sino también desarrollar habilidades prácticas y colaborativas, permitiendo a los estudiantes tener una visión crítica y transformadora de la educación y la sociedad. La carrera está diseñada para formar educadores innovadores y profesionales comprometidos con el desarrollo de políticas educativas que impacten positivamente en la comunidad.","Propone un modelo de enseñanza **innovador y propositivo basado en trabajos por proyectos, uso de la tecnología, actividades de investigación-acción, resolución de problemas, espacios de comunicación y colaboración, tutorías, y talleres de lectura y estudio** .",1.0,0.7101411819458008,0.8193440437316895,0.7608441114425659
6,¿Cuáles son los ejes de la formación específica en Ciencias de la Educación?,"Los ejes de la formación específica en la Licenciatura en Ciencias de la Educación en la Universidad de San Andrés son:

1. **Escuela**: Se centra en la profundización en la escuela como objeto de análisis y posibles intervenciones. Los estudiantes abordan asignaturas como Teorías de la enseñanza, Psicología de la Educación y Evaluación de los aprendizajes.

2. **Política educativa**: Este eje aborda las definiciones del sistema educativo, la complejidad y su impacto en las prácticas educativas. Los cursos incluyen Política educativa y Planeamiento de los sistemas y las instituciones educativas.

3. **Investigación en educación**: Permite a los estudiantes profundizar en la investigación educativa para realizar aportes significativos en el campo. Las asignaturas incluyen Investigación Educativa y Educación comparada.

Estos ejes buscan proporcionar una formación integral y comprometida con el campo educativo, preparando a los estudiantes para afrontar los desafíos actuales.","Los ejes de la formación específica son la **Escuela**, la **Política educativa** y la **Investigación en educación** [73-75].",1.0,0.668016791343689,0.7821780443191528,0.7206040024757385
6,"¿Qué asignaturas se cursan en el eje de ""Escuela"" dentro de la formación específica?","En el eje de ""Escuela"" dentro de la formación específica de la Licenciatura en Ciencias de la Educación en la Universidad de San Andrés, se cursan asignaturas como:

- Teorías de la enseñanza
- Psicología de la Educación
- Evaluación de los aprendizajes
- Diseñar el futuro de la Educación
- Tecnología y Cambio Educativo

Este eje busca profundizar en la escuela como objeto de análisis y posibles intervenciones, problematizando su funcionamiento y diseñando propuestas educativas. Si necesitas más detalles sobre cada asignatura o su contenido, no dudes en preguntar.","Los estudiantes que profundizan en este eje cursan asignaturas como **Teorías de la enseñanza**, **Psicología de la Educación**, **Evaluación de los aprendizajes**, **Diseñar el futuro de la Educación**, y **Tecnología y Cambio Educativo** .",1.0,0.7556085586547852,0.8040918111801147,0.7790966033935547
6,¿Qué se requiere para la obtención del título de Licenciado/a en Ciencias de la Educación?,"Para obtener el título de **Licenciado/a en Ciencias de la Educación** en la Universidad de San Andrés (UdeSA), se requieren los siguientes elementos:

1. **Aprobación de Materias**: Completar el plan de estudios que incluye un conjunto de asignaturas teóricas y prácticas distribuidas a lo largo de los cuatro años de la carrera.

2. **Trabajo de Graduación**: Elaborar y defender un trabajo de graduación al final de la carrera.

3. **Prácticas Profesionales**: Participar en experiencias en ámbitos laborales, que permiten aplicar los conocimientos y habilidades adquiridas.

La carrera se centra en un modelo educativo que combina aspectos teóricos con una fuerte orientación práctica, incluyendo investigaciones y análisis crítico de la educación y las políticas educativas. 

Si te interesa conocer más sobre el plan de estudios específico o cualquier otro detalle, no dudes en preguntar.","Para la obtención del título de Licenciado/a en Ciencias de la Educación, se requiere la **elaboración de un Trabajo de Graduación** .",1.0,0.6590767502784729,0.8305372595787048,0.7349390983581543
6,¿En qué roles pueden desempeñarse los graduados de Ciencias de la Educación?,"Los graduados de la Licenciatura en Ciencias de la Educación pueden desempeñarse en una variedad de roles, que incluyen:

1. **Educadores Innovadores**: Diseñan y aplican metodologías educativas modernas y efectivas.
2. **Asesores Educativos**: Orientan en procesos de enseñanza y aprendizaje para diversas modalidades educativas (formal, no formal, presencial y a distancia).
3. **Diseñadores de Gestión Educativa**: Crean modelos y programas de gestión para instituciones educativas.
4. **Consultores**: Asesoran en políticas educativas en organismos gubernamentales y ONGs.
5. **Consejeros en Políticas Educativas**: Participan en la formulación de normativas y estrategias culturales y educativas.
6. **Asistentes Psicopedagógicos**: Trabajan en instituciones educativas y comunitarias para brindar apoyo en el proceso de enseñanza-aprendizaje.
7. **Investigadores en Educación**: Desarrollan y evalúan proyectos y programas de investigación educativa.
8. **Capacitadores en Empresas**: Diseñan y evalúan programas de formación y capacitación para el desarrollo de recursos humanos.

Estas funciones permiten a los graduados contribuir de manera significativa a la mejora y transformación del ámbito educativo y social.","Pueden ser **educadores innovadores**, **asesores en procesos de enseñanza y aprendizaje**, **diseñadores y desarrolladores de modelos de gestión educativa**, **consultores en áreas de gobierno y ONGs**, **consejeros en la formulación de políticas educativas y culturales**, y **asistentes psicopedagógicos** [77, 78].",1.0,0.7132929563522339,0.7925717830657959,0.7508454918861389
6,¿Cuál es el propósito del plan de estudios del Profesorado en Educación Primaria?,"El plan de estudios del Profesorado en Educación Primaria de la Universidad de San Andrés tiene como propósito formar docentes comprometidos y académicamente rigurosos, capaces de transformar la vida de las personas a través de la educación. La carrera busca:

1. **Formar profesionales interdisciplinarios**: Actualizando constantemente sus contenidos a los últimos avances de la disciplina, preparando a los estudiantes para enfrentar los desafíos educativos actuales.
   
2. **Fomentar la innovación en la enseñanza**: Incorporando herramientas tecnológicas y digitales en la práctica educativa para generar experiencias de aprendizaje significativas.

3. **Desarrollar una comprensión amplia de las disciplinas**: Dando un sólido fundamento en áreas como la literatura, matemáticas, ciencias, historia, filosofía y otras, para que los futuros docentes tengan una base sólida en diferentes campos del conocimiento.

4. **Impulsar la reflexión y la investigación**: Preparando a los estudiantes para ser investigadores en el aula, reflexionando sobre su propia práctica docente y los métodos de enseñanza.

5. **Enfocarse en la práctica profesional**: A través de una red de escuelas donde los alumnos pueden realizar prácticas, aprender de docentes experimentados y comprender los desafíos reales del aula.

Este objetivo integral busca preparar a los estudiantes no solo para enseñar, sino para ser agentes de cambio que contribuyan a formar ciudadanos críticos y comprometidos con su realidad.","El plan de estudios del Profesorado en Educación Primaria brinda una experiencia integral, interdisciplinaria e innovadora, actualizando constantemente sus contenidos a los últimos avances de la disciplina, para formar **profesionales disruptivos y en sintonía con las nuevas tendencias** .",1.0,0.6599088907241821,0.789306640625,0.7188308835029602
6,¿Qué tipo de estudiantes es ideal para el Profesorado en Educación Primaria?,,"Es para estudiantes **apasionados por la enseñanza**, con inclinación hacia las humanidades, que les preocupa el desarrollo social, político y educativo, empáticas y, sobre todo, que creen que la educación es una herramienta poderosa para cambiar el mundo .",0.0,0.0,0.0,0.0
6,¿Qué aptitudes o capacidades tendrán los graduados del Profesorado en Educación Primaria?,"Los graduados del Profesorado en Educación Primaria tendrán las siguientes aptitudes y capacidades:

1. **Compromiso con la enseñanza**: Serán docentes comprometidos con su práctica educativa y con la formación integral de los estudiantes.

2. **Transformación educativa**: Tendrán la capacidad de transformar la vida de las personas a través de la educación, fomentando un aprendizaje significativo.

3. **Análisis pedagógico**: Serán pedagogos capaces de analizar y adaptar los procesos de enseñanza a los nuevos desafíos del contexto educativo.

4. **Uso de tecnologías**: Estarán familiarizados con herramientas tecnológicas y digitales, lo que les permitirá innovar en sus prácticas de enseñanza.

5. **Investigadores en el aula**: Tendrán habilidades para reflexionar e investigar sobre lo que funciona en el proceso de enseñanza-aprendizaje, contribuyendo al desarrollo de metodologías efectivas.

6. **Trabajo en equipo**: Desarrollarán habilidades para trabajar colaborativamente con colegas y en equipos multidisciplinarios.

7. **Empatía y sensibilidad social**: Serán estudiantes con una profunda empatía, sensibilizados ante las problemáticas sociales, educativas y políticas que impactan en la comunidad escolar.

8. **Pensamiento crítico**: Fomentarán un pensamiento crítico en sus alumnos, ayudándolos a convertirse en ciudadanos reflexivos y activos.

Estas capacidades los prepararán para enfrentar los desafíos que presenta la educación primaria y para contribuir positivamente al desarrollo de sus alumnos y la comunidad educativa.","Los graduados serán **docentes con aptitudes para transformar la vida de las personas** y **pedagogos capaces de analizar y adaptar procesos de enseñanza a los nuevos desafíos** . Además, tendrán las herramientas necesarias para generar **experiencias de aprendizaje significativas**  y para formar **ciudadanos pensantes y críticos de la realidad** .",1.0,0.6884193420410156,0.811375081539154,0.7448570728302002
6,¿Cuáles son los ejes fundamentales del Profesorado en Educación Primaria?,"El Profesorado en Educación Primaria de la Universidad de San Andrés (UdeSA) se basa en tres ejes fundamentales:

1. **Comprensión Intelectual de las Disciplinas**: Los estudiantes adquieren un amplio conocimiento en las diversas áreas de las humanidades y ciencias, como literatura, matemáticas, ciencias, historia, filosofía, arte, tecnología y más. Esto les proporciona una base sólida para la enseñanza en el aula.

2. **Investigación**: Se fomenta la capacidad de los futuros docentes para convertirse en investigadores en el aula, aprendiendo a adaptarse y reflexionar sobre los métodos de enseñanza y los avances científicos en educación. Esto implica desarrollar habilidades críticas y analíticas sobre cómo aprenden los alumnos.

3. **Práctica Profesional**: Los estudiantes realizan prácticas en escuelas dentro de la red de UdeSA, donde pueden aprender directamente de maestros en ejercicio. Este eje enfatiza la importancia de la experiencia práctica en contextos educativos reales.

Estos ejes están estructurados para preparar a los alumnos para enfrentar los desafíos de la educación y contribuir de manera significativa a la formación de las futuras generaciones.","Los ejes de la carrera incluyen la **comprensión intelectual de las disciplinas** (formación en literatura, matemática, ciencias, historia, filosofía, artes, tecnología, economía, psicología, política y oratoria) , la **investigación** (formación para ser un/a investigador/a en el aula, reflexionando sobre lo que funciona y cómo avanza la ciencia) , y la **práctica profesional** (mucha práctica en escuelas y la clínica de clases para repensar la enseñanza en contextos reales) .",1.0,0.6764432787895203,0.7407909631729126,0.7071563005447388
6,¿Qué se requiere para obtener el título de Profesor/a en Educación Primaria?,"Para obtener el título de Profesor/a en Educación Primaria en la Universidad de San Andrés, se requiere:

1. **Cumplimiento del Plan de Estudios**: Completando todas las materias del plan de estudios, que incluye una variedad de asignaturas en pedagogía, didáctica, psicología, sociología de la educación, entre otros. El programa está diseñado para brindar una formación integral y práctica.

2. **Residencia Docente**: Realizar la asignatura obligatoria llamada ""Resiencia Docente"" (APRE IV), que implica una práctica en escuelas y una reflexión sobre la práctica educativa.

La carrera está estructurada en distintos ciclos que proporcionan una formación interdisciplinaria, con enfoques en la teoría y la práctica educativa. 

Si necesitas más información o detalles específicos sobre las materias, no dudes en preguntar.","Para la obtención del título de Profesor/a en Educación Primaria, se requiere la realización de la asignatura **APRE IV: Residencia Docente** .",1.0,0.6663581132888794,0.8256579637527466,0.7375039458274841
6,¿Qué tipo de habilidades desarrolla la Licenciatura en Relaciones Internacionales?,"La Licenciatura en Relaciones Internacionales en la Universidad de San Andrés desarrolla diversas habilidades en sus estudiantes, tales como:

- **Habilidades analíticas**: Capacidad para interpretar y analizar la complejidad de la realidad política internacional.
- **Competencias interpersonales**: Interacción y comunicación en contextos internacionales, lo que incluye habilidades en debate y argumentación.
- **Conocimientos técnicos**: Comprensión de temas centrales como política exterior, comercio internacional, derecho internacional y seguridad global.
- **Pensamiento crítico**: Evaluación de problemas contemporáneos como el cambio climático, migraciones, desigualdades y conflictos internacionales.
- **Investigación**: Capacidades en diseño y métodos de investigación aplicables a la política y relaciones internacionales.

Estas habilidades permiten a los graduados desempeñarse en áreas como diplomacia, consultoría en política internacional, activismo en sectores humanitarios, y en organizaciones no gubernamentales, entre otros.",La Licenciatura entrena **habilidades analíticas** y forma profesionales capacitados para **analizar una realidad política internacional compleja** . Se busca un programa actualizado que desarrolle **habilidades técnicas e interpersonales** para influir positivamente a nivel global .,1.0,0.6884247660636902,0.7585822939872742,0.7218027114868164
